gene_symbol,uniprot_id,interaction_claim_source,drug_name,chembl_id,CID
TP53,P04637,DTC,CAULIBUGULONE D,CHEMBL447876,2598
TP53,P04637,DTC,CHELERYTHRINE,CHEMBL13045,2703
TP53,P04637,DTC,CHLORAMBUCIL,CHEMBL515,2708
TP53,P04637,DTC,CHLOROXINE,CHEMBL1200596,2722
TP53,P04637,DTC,CHLORPROMAZINE,CHEMBL71,2726
TP53,P04637,DTC,CLIOQUINOL,CHEMBL497,2788
TP53,P04637,DTC,CLOFIBRATE,CHEMBL565,2796
TP53,P04637,DTC,CLOFOCTOL,CHEMBL1476605,2799
TP53,P04637,DTC,CLOMIPRAMINE,CHEMBL415,2801
TP53,P04637,DTC,CLOTRIMAZOLE,CHEMBL104,2812
TP53,P04637,PharmGKB,CYCLOPHOSPHAMIDE,CHEMBL88,2907
TP53,P04637,JAX-CKB,CYCLOPHOSPHAMIDE,CHEMBL88,2907
TP53,P04637,DTC,DICHLOROPHEN,CHEMBL33845,3037
TP53,P04637,DTC,ELLIPTECINE,CHEMBL123,3213
TP53,P04637,DTC,EMBELIN,CHEMBL221137,3218
TP53,P04637,DTC,EMODIN,CHEMBL289277,3220
TP53,P04637,DTC,FENOFIBRATE,CHEMBL672,3339
TP53,P04637,DTC,FLUPHENAZINE,CHEMBL726,3372
TP53,P04637,PharmGKB,FLUOROURACIL,CHEMBL185,3385
TP53,P04637,DTC,FLUOROURACIL,CHEMBL185,3385
TP53,P04637,DTC,VANOXERINE,CHEMBL281594,3455
TP53,P04637,DTC,CHEMBL26320,CHEMBL26320,3456
TP53,P04637,DTC,GLUTARAL,CHEMBL1235482,3485
TP53,P04637,DTC,GOSSYPOL,CHEMBL51483,3503
TP53,P04637,NCI,GOSSYPOL,CHEMBL51483,3503
TP53,P04637,ClearityFoundationClinicalTrial,GRANISETRON,CHEMBL289469,3510
TP53,P04637,NCI,HALOPERIDOL,CHEMBL54,3559
TP53,P04637,DTC,HEXACHLOROPHENE,CHEMBL496,3598
TP53,P04637,JAX-CKB,IFOSFAMIDE,CHEMBL1024,3690
TP53,P04637,DTC,INDIRUBIN-3-MONOXIME,CHEMBL126077,3707
TP53,P04637,DTC,INDOPROFEN,CHEMBL15870,3718
TP53,P04637,DTC,IODOACETAMIDE,CHEMBL276727,3727
TP53,P04637,DTC,IODOQUINOL,CHEMBL86754,3728
TP53,P04637,DTC,CHEMBL154580,CHEMBL154580,3799
TP53,P04637,DTC,LAPACHONE,CHEMBL15192,3885
TP53,P04637,DTC,LOPERAMIDE,CHEMBL841,3955
TP53,P04637,DTC,MAPROTILINE,CHEMBL21731,4011
TP53,P04637,DTC,MENADIONE,CHEMBL590,4055
TP53,P04637,DTC,MITOXANTRONE,CHEMBL58,4212
TP53,P04637,DTC,DEOXIEPINEPHRINE,CHEMBL31088,4382
TP53,P04637,DTC,NICLOSAMIDE,CHEMBL1448,4477
TP53,P04637,DTC,NORDIHYDROGUAIARETIC ACID,CHEMBL52,4534
TP53,P04637,DTC,NORTRIPTYLINE,CHEMBL445,4543
TP53,P04637,DTC,PATULIN,CHEMBL294018,4696
TP53,P04637,DTC,CHEMBL35482,CHEMBL35482,4713
TP53,P04637,DTC,PERPHENAZINE,CHEMBL567,4748
TP53,P04637,DTC,CHEMBL198759,CHEMBL198759,4817
TP53,P04637,DTC,PROCHLORPERAZINE,CHEMBL728,4917
TP53,P04637,DTC,PROPACHLOR,CHEMBL1394829,4931
TP53,P04637,DTC,PROPARGITE,CHEMBL1416084,4936
TP53,P04637,DTC,QUINALIZARIN,CHEMBL29898,5004
TP53,P04637,DTC,RALOXIFENE,CHEMBL81,5035
TP53,P04637,DTC,SANGUINARIUM,CHEMBL417799,5154
TP53,P04637,DTC,CHEMBL297784,CHEMBL297784,5163
TP53,P04637,NCI,STREPTONIGRIN,CHEMBL11417,5298
TP53,P04637,CIViC,VORINOSTAT,CHEMBL98,5311
TP53,P04637,JAX-CKB,VORINOSTAT,CHEMBL98,5311
TP53,P04637,JAX-CKB,TEMOZOLOMIDE,CHEMBL810,5394
TP53,P04637,CIViC,TEMOZOLOMIDE,CHEMBL810,5394
TP53,P04637,DTC,TRACAZOLATE,CHEMBL84567,5522
TP53,P04637,DTC,TRIAMTERENE,CHEMBL585,5546
TP53,P04637,DTC,TRIFLUOPERAZINE,CHEMBL422,5566
TP53,P04637,NCI,TRIFLUOPERAZINE,CHEMBL422,5566
TP53,P04637,DTC,TRIFLUPROMAZINE,CHEMBL570,5568
TP53,P04637,DTC,TYRPHOSTIN A9,CHEMBL78150,5614
TP53,P04637,NCI,VESNARINONE,CHEMBL17423,5663
TP53,P04637,DTC,CHEMBL186526,CHEMBL186526,5730
TP53,P04637,CIViC,MITOMYCIN,CHEMBL105,5746
TP53,P04637,DTC,"DIBENZ[A,H]ANTHRACENE",CHEMBL1346946,5889
TP53,P04637,DTC,MECHLORETHAMINE HYDROCHLORIDE,CHEMBL1201001,5935
TP53,P04637,NCI,PROGESTERONE,CHEMBL103,5994
TP53,P04637,DTC,CHEMBL329673,CHEMBL329673,6001
TP53,P04637,DTC,APOMORPHINE,CHEMBL53,6005
TP53,P04637,DTC,CHEMBL320361,CHEMBL320361,6028
TP53,P04637,DTC,QUINACRINE DIHYDROCHLORIDE,CHEMBL554190,6239
TP53,P04637,JAX-CKB,CYTARABINE,CHEMBL803,6253
TP53,P04637,JAX-CKB,TRIFLURIDINE,CHEMBL1129,6256
TP53,P04637,DTC,CHEMBL184450,CHEMBL184450,6618
TP53,P04637,NCI,METHYLPREDNISOLONE,CHEMBL650,6741
TP53,P04637,DTC,ROTENONE,CHEMBL429023,6758
TP53,P04637,DTC,DINOSEB,CHEMBL1892987,6950
TP53,P04637,DTC,MICHLER'S KETONE,CHEMBL15137,7031
TP53,P04637,DTC,FENTICLOR,CHEMBL473535,7329
TP53,P04637,DTC,TRICLOCARBAN,CHEMBL1076347,7547
TP53,P04637,DTC,CHLORANIL,CHEMBL192627,8371
TP53,P04637,DTC,BENZETHONIUM CHLORIDE,CHEMBL221753,8478
TP53,P04637,DTC,ZIRAM,CHEMBL1519327,8722
TP53,P04637,DTC,CHEMBL285819,CHEMBL285819,8974
TP53,P04637,DTC,BENZO[B]FLUORANTHENE,CHEMBL1337502,9153
TP53,P04637,DTC,BENZO(K)FLUORANTHENE,CHEMBL1441574,9158
TP53,P04637,DTC,HYDRALAZINE HYDROCHLORIDE,CHEMBL542541,9351
TP53,P04637,DTC,AZACITIDINE,CHEMBL1489,9444
TP53,P04637,DTC,PLUMBAGIN,CHEMBL295316,10205
TP53,P04637,DTC,FLAVANONE,CHEMBL274318,10251
TP53,P04637,DTC,CHEMBL99408,CHEMBL99408,11373
TP53,P04637,DTC,ALPHA-NAPHTHOFLAVONE,CHEMBL283196,11790
TP53,P04637,DTC,2-AMINOANTHRACENE,CHEMBL83154,11937
TP53,P04637,DTC,3-METHOXYCATECHOL,CHEMBL1518159,13622
TP53,P04637,DTC,HOMIDIUM BROMIDE,CHEMBL284328,14710
TP53,P04637,DTC,ANTIMYCIN A,CHEMBL211501,14957
TP53,P04637,DTC,IOXYNIL,CHEMBL509523,15530
TP53,P04637,DTC,CHLOROTHALONIL,CHEMBL468167,15910
TP53,P04637,DTC,PIMOZIDE,CHEMBL1423,16362
TP53,P04637,DTC,PHENETHYLISOTHIOCYANATE,CHEMBL151649,16741
TP53,P04637,DTC,TEROXIRONE,CHEMBL453863,17142
TP53,P04637,DTC,CLADRIBINE,CHEMBL1619,20279
TP53,P04637,DTC,KINETIN RIBOSIDE,CHEMBL411066,20345
TP53,P04637,DTC,CARBENDAZIM,CHEMBL70971,25429
TP53,P04637,DTC,CLEMASTINE,CHEMBL1626,26987
TP53,P04637,DTC,BENOMYL,CHEMBL327919,28780
TP53,P04637,JAX-CKB,DAUNORUBICIN,CHEMBL178,30323
TP53,P04637,JAX-CKB,DAUNORUBICIN,CHEMBL178,30323
TP53,P04637,JAX-CKB,DOXORUBICIN,CHEMBL53463,31703
TP53,P04637,CIViC,DOXORUBICIN,CHEMBL53463,31703
TP53,P04637,DTC,DOXORUBICIN,CHEMBL53463,31703
TP53,P04637,JAX-CKB,PACLITAXEL,CHEMBL428647,36314
TP53,P04637,CIViC,PACLITAXEL,CHEMBL428647,36314
TP53,P04637,NCI,PACLITAXEL,CHEMBL428647,36314
TP53,P04637,JAX-CKB,ETOPOSIDE,CHEMBL44657,36462
TP53,P04637,CIViC,ETOPOSIDE,CHEMBL44657,36462
TP53,P04637,DTC,RIBAVIRIN,CHEMBL1643,37542
TP53,P04637,DTC,NITAZOXANIDE,CHEMBL1401,41684
TP53,P04637,JAX-CKB,EPIRUBICIN,CHEMBL417,41867
TP53,P04637,PharmGKB,EPIRUBICIN,CHEMBL417,41867
TP53,P04637,JAX-CKB,EPIRUBICIN,CHEMBL417,41867
TP53,P04637,DTC,MITOXANTRONE HYDROCHLORIDE,CHEMBL1417019,51082
TP53,P04637,DTC,RIMCAZOLE,CHEMBL275707,53389
TP53,P04637,DTC,SALMETEROL XINAFOATE,CHEMBL1082607,56801
TP53,P04637,DTC,NIGULDIPINE,CHEMBL405355,60602
TP53,P04637,JAX-CKB,TOPOTECAN,CHEMBL84,60700
TP53,P04637,JAX-CKB,GEMCITABINE,CHEMBL888,60750
TP53,P04637,JAX-CKB,IRINOTECAN,CHEMBL481,60838
TP53,P04637,CIViC,CAPECITABINE,CHEMBL1773,60953
TP53,P04637,DTC,DAUNORUBICIN HYDROCHLORIDE,CHEMBL1563,62770
TP53,P04637,DTC,PAROXETINE HYDROCHLORIDE,CHEMBL1708,62878
TP53,P04637,DTC,SERTRALINE HYDROCHLORIDE,CHEMBL1709,63009
TP53,P04637,DTC,SULCONAZOLE NITRATE,CHEMBL1200348,65495
TP53,P04637,DTC,THIORIDAZINE HYDROCHLORIDE,CHEMBL1200916,66062
TP53,P04637,DTC,CHEMBL578512,CHEMBL578512,66541
TP53,P04637,DTC,"2,6-DIMETHOXYQUINONE",CHEMBL448515,68262
TP53,P04637,DTC,NEBULARINE,CHEMBL1399702,68368
TP53,P04637,DTC,ECONAZOLE NITRATE,CHEMBL1201049,68589
TP53,P04637,DTC,SERTRALINE,CHEMBL809,68617
TP53,P04637,DTC,TERPYRIDINE,CHEMBL89445,70848
TP53,P04637,DTC,FANCHININ,CHEMBL176045,73078
TP53,P04637,DTC,TEBUFENPYRAD,CHEMBL1897070,86354
TP53,P04637,DTC,PROCHLORPERAZINE EDISYLATE,CHEMBL1201154,91499
TP53,P04637,DTC,CHLORFENAPYR,CHEMBL1869551,91778
TP53,P04637,DTC,N6-BENZYLADENOSINE,CHEMBL388757,92208
TP53,P04637,DTC,(R)-INDOPROFEN,CHEMBL264931,93283
TP53,P04637,DTC,ACEQUINOCYL,CHEMBL1869353,93315
TP53,P04637,DTC,CHEMBL374632,CHEMBL374632,94381
TP53,P04637,DTC,CHEMBL16685,CHEMBL16685,94525
TP53,P04637,DTC,4-METHOXYDALBERGIONE,CHEMBL1554531,99926
TP53,P04637,DTC,ALEXIDINE DIHYDROCHLORIDE,CHEMBL554041,102678
TP53,P04637,DTC,METHYLENE BLUE,CHEMBL550495,104827
TP53,P04637,DTC,GR-127935,CHEMBL15928,107780
TP53,P04637,DTC,"3',4' DICHLOROBENZAMIL",CHEMBL587714,114771
TP53,P04637,DTC,ETHOPROPAZINE HYDROCHLORIDE,CHEMBL1200970,122824
TP53,P04637,DTC,"(R,S)-INDATRALINE",CHEMBL341898,126280
TP53,P04637,DTC,CHEMBL85194,CHEMBL85194,126769
TP53,P04637,CIViC,METHOTREXATE,CHEMBL34259,126941
TP53,P04637,DTC,METHOTREXATE,CHEMBL34259,126941
TP53,P04637,DTC,CHEMBL27006,CHEMBL27006,132846
TP53,P04637,DTC,O-DEMETHYLATED ADAPALENE,CHEMBL1180,135411
TP53,P04637,JAX-CKB,DOCETAXEL,CHEMBL92,148124
TP53,P04637,CIViC,DOCETAXEL,CHEMBL92,148124
TP53,P04637,DTC,SELICICLIB,CHEMBL14762,160355
TP53,P04637,JAX-CKB,SELICICLIB,CHEMBL14762,160355
TP53,P04637,JAX-CKB,ERLOTINIB,CHEMBL553,176870
TP53,P04637,DTC,CHEMBL421215,CHEMBL421215,180933
TP53,P04637,DTC,CHEMBL429095,CHEMBL429095,262093
TP53,P04637,DTC,CHEMBL1241268,CHEMBL1241268,327653
TP53,P04637,TALC,BORTEZOMIB,CHEMBL325041,387447
TP53,P04637,CIViC,BORTEZOMIB,CHEMBL325041,387447
TP53,P04637,TTD,4-ISOTHIOUREIDOBUTYRONITRILE,CHEMBL4297540,437740
TP53,P04637,TTD,4-ISOTHIOUREIDOBUTYRONITRILE,CHEMBL4297540,437740
TP53,P04637,JAX-CKB,4-ISOTHIOUREIDOBUTYRONITRILE,CHEMBL4297540,437740
TP53,P04637,NCI,PUROMYCIN,CHEMBL469912,439530
TP53,P04637,DTC,TPCK,CHEMBL60718,439647
TP53,P04637,DTC,3R14S-OCHRATOXIN A,CHEMBL589366,442530
TP53,P04637,DTC,ONONIN,CHEMBL465980,442813
TP53,P04637,DTC,DOXORUBICIN HYDROCHLORIDE,CHEMBL359744,443939
TP53,P04637,DTC,RESVERATROL,CHEMBL165,445154
TP53,P04637,NCI,DIETHYLSTILBESTROL,CHEMBL411,448537
TP53,P04637,DTC,MELPHALAN,CHEMBL852,460612
TP53,P04637,DTC,CHEMBL601757,CHEMBL601757,460747
TP53,P04637,DTC,PIPLARTINE,CHEMBL465843,637858
TP53,P04637,DTC,CHEMBL563919,CHEMBL563919,638006
TP53,P04637,DTC,(Z)-PIPLARTINE,CHEMBL1456697,643764
TP53,P04637,DTC,CHEMBL1343568,CHEMBL1343568,647114
TP53,P04637,DTC,CHEMBL405914,CHEMBL405914,649849
TP53,P04637,DTC,CHEMBL408653,CHEMBL408653,650707
TP53,P04637,NCI,PROPYLTHIOURACIL,CHEMBL1518,657298
TP53,P04637,DTC,CHEMBL259805,CHEMBL259805,660258
TP53,P04637,DTC,CHEMBL267160,CHEMBL267160,667285
TP53,P04637,DTC,MERCAPTOPURINE,CHEMBL1425,667490
TP53,P04637,DTC,CHEMBL260213,CHEMBL260213,670282
TP53,P04637,DTC,CHEMBL242171,CHEMBL242171,676289
TP53,P04637,DTC,CHEMBL225513,CHEMBL225513,676310
TP53,P04637,DTC,CHEMBL591126,CHEMBL591126,678099
TP53,P04637,DTC,CHEMBL260028,CHEMBL260028,695758
TP53,P04637,DTC,CHEMBL407501,CHEMBL407501,700573
TP53,P04637,DTC,CHEMBL259422,CHEMBL259422,727725
TP53,P04637,DTC,(S)APOMORPHINE,CHEMBL416288,736083
TP53,P04637,DTC,CHEMBL260560,CHEMBL260560,739615
TP53,P04637,DTC,CHEMBL1214407,CHEMBL1214407,743729
TP53,P04637,DTC,CHEMBL429335,CHEMBL429335,752709
TP53,P04637,DTC,CHEMBL201325,CHEMBL201325,781196
TP53,P04637,DTC,CHEMBL528712,CHEMBL528712,825303
TP53,P04637,DTC,CHEMBL405317,CHEMBL405317,838877
TP53,P04637,DTC,CHEMBL406557,CHEMBL406557,867101
TP53,P04637,DTC,CHEMBL473735,CHEMBL473735,893238
TP53,P04637,DTC,CHEMBL265686,CHEMBL265686,926663
TP53,P04637,DTC,CHEMBL444376,CHEMBL444376,1225609
TP53,P04637,DTC,CHEMBL1702181,CHEMBL1702181,1232838
TP53,P04637,DTC,CHEMBL408850,CHEMBL408850,1245272
TP53,P04637,NCI,METHIMAZOLE,CHEMBL1515,1349907
TP53,P04637,DTC,CHEMBL530049,CHEMBL530049,1380879
TP53,P04637,DTC,CHEMBL259784,CHEMBL259784,1540545
TP53,P04637,DTC,CHEMBL259421,CHEMBL259421,1540951
TP53,P04637,DTC,CINNARIZINE,CHEMBL43064,1547484
TP53,P04637,DTC,CIS-RESVERATROL,CHEMBL87333,1548910
TP53,P04637,DTC,CHEMBL1169388,CHEMBL1169388,1548968
TP53,P04637,DTC,CHEMBL261123,CHEMBL261123,2056784
TP53,P04637,DTC,CHEMBL411085,CHEMBL411085,2093195
TP53,P04637,DTC,CHEMBL259615,CHEMBL259615,2350207
TP53,P04637,DTC,CHEMBL1494650,CHEMBL1494650,2402326
TP53,P04637,DTC,TAMOXIFEN CITRATE,CHEMBL786,2733525
TP53,P04637,DTC,TAMOXIFEN,CHEMBL83,2733526
TP53,P04637,CIViC,TAMOXIFEN,CHEMBL83,2733526
TP53,P04637,DTC,CHEMBL261693,CHEMBL261693,2767330
TP53,P04637,DTC,CHEMBL579550,CHEMBL579550,2895830
TP53,P04637,DTC,CHEMBL599100,CHEMBL599100,2897388
TP53,P04637,DTC,CHEMBL590665,CHEMBL590665,2922048
TP53,P04637,DTC,PYRITHIONE ZINC,CHEMBL1200471,3005837
TP53,P04637,DTC,BENZALKONIUM CHLORIDE,CHEMBL502109,3014024
TP53,P04637,DTC,U-50488 METHANE SULFONATE,CHEMBL441765,3036289
TP53,P04637,JAX-CKB,DASATINIB,CHEMBL1421,3062316
TP53,P04637,DTC,CHEMBL1346468,CHEMBL1346468,3237613
TP53,P04637,DTC,CHEMBL1333386,CHEMBL1333386,3237799
TP53,P04637,DTC,CHEMBL410484,CHEMBL410484,3237815
TP53,P04637,DTC,CHEMBL261118,CHEMBL261118,3238892
TP53,P04637,DTC,CHEMBL546170,CHEMBL546170,3240629
TP53,P04637,DTC,RHODOMYRTOXIN B,CHEMBL1552997,3270699
TP53,P04637,DTC,SB-224289,CHEMBL281350,3378093
TP53,P04637,DTC,CHEMBL195350,CHEMBL195350,3410248
TP53,P04637,DTC,METHYL ROBUSTONE,CHEMBL1403041,3473650
TP53,P04637,DTC,CHEMBL88272,CHEMBL88272,3894573
TP53,P04637,DTC,CHEMBL271023,CHEMBL271023,3906779
TP53,P04637,DTC,CHEMBL545900,CHEMBL545900,3921619
TP53,P04637,DTC,CHEMBL428789,CHEMBL428789,4101591
TP53,P04637,DTC,CHEMBL602150,CHEMBL602150,4380636
TP53,P04637,DTC,MUNDULONE,CHEMBL465339,4587968
TP53,P04637,DTC,CHEMBL1256697,CHEMBL1256697,5024764
TP53,P04637,DTC,CHEMBL66114,CHEMBL66114,5145950
TP53,P04637,DTC,CHEMBL177809,CHEMBL177809,5149140
TP53,P04637,DTC,GENISTEIN,CHEMBL44,5280961
TP53,P04637,DTC,BAICALEIN,CHEMBL8260,5281605
TP53,P04637,DTC,MANGOSTIN,CHEMBL323197,5281650
TP53,P04637,DTC,DAIDZEIN,CHEMBL8145,5281708
TP53,P04637,DTC,E-FLUPENTIXOL,CHEMBL42055,5281878
TP53,P04637,DTC,OLEOYL DOPAMINE,CHEMBL250711,5282106
TP53,P04637,DTC,TRANILAST,CHEMBL415324,5282230
TP53,P04637,DTC,OLEAMIDE,CHEMBL15927,5283387
TP53,P04637,DTC,FENRETINIDE,CHEMBL7301,5288209
TP53,P04637,DTC,CHEMBL408563,CHEMBL408563,5310655
TP53,P04637,DTC,CHEMBL260451,CHEMBL260451,5310801
TP53,P04637,DTC,OLVANIL,CHEMBL76903,5311093
TP53,P04637,DTC,CHEMBL1326499,CHEMBL1326499,5311452
TP53,P04637,DTC,ATRACTYLENOLIDE I,CHEMBL449520,5321018
TP53,P04637,DTC,FURAZOLIDONE,CHEMBL1103,5323714
TP53,P04637,NCI,ENALAPRIL,CHEMBL578,5388962
TP53,P04637,DTC,THUNBERGINOL B,CHEMBL70501,5473310
TP53,P04637,DTC,METHYLBENZETHONIUM CHLORIDE,CHEMBL1321398,5702238
TP53,P04637,DTC,CHEMBL1522984,CHEMBL1522984,5931120
TP53,P04637,DTC,TRIACETYLRESVERATROL,CHEMBL597744,5962587
TP53,P04637,DTC,KRESOXIM-METHYL,CHEMBL203191,6112114
TP53,P04637,DTC,CHEMBL533226,CHEMBL533226,6404647
TP53,P04637,DTC,PYRACLOSTROBIN,CHEMBL519873,6422843
TP53,P04637,DTC,CHEMBL291143,CHEMBL291143,6603703
TP53,P04637,DTC,CHEMBL580421,CHEMBL580421,6604934
TP53,P04637,DTC,DIMETHYL GAMBOGATE,CHEMBL1436860,6857785
TP53,P04637,DTC,DIHYDROGAMBOGIC ACID,CHEMBL1526240,6857793
TP53,P04637,DTC,CHEMBL1397308,CHEMBL1397308,6992288
TP53,P04637,DTC,CHEMBL1389794,CHEMBL1389794,9549684
TP53,P04637,DTC,CHEMBL233194,CHEMBL233194,9579598
TP53,P04637,DTC,CHEMBL1303948,CHEMBL1303948,9587494
TP53,P04637,DTC,CHEMBL422942,CHEMBL422942,9820766
TP53,P04637,JAX-CKB,PD-0325901,CHEMBL507361,9826528
TP53,P04637,DTC,CYAZOFAMID,CHEMBL1863429,9862076
TP53,P04637,JAX-CKB,PAZOPANIB,CHEMBL477772,10113978
TP53,P04637,CIViC,PAZOPANIB,CHEMBL477772,10113978
TP53,P04637,CIViC,SELUMETINIB,CHEMBL1614701,10127622
TP53,P04637,JAX-CKB,SELUMETINIB,CHEMBL1614701,10127622
TP53,P04637,JAX-CKB,AZD-7762,CHEMBL2041933,11152667
TP53,P04637,JAX-CKB,ABT 737,CHEMBL376408,11228183
TP53,P04637,JAX-CKB,PHA-680632,CHEMBL363160,11249084
TP53,P04637,DTC,NUTLIN-3,CHEMBL191334,11433190
TP53,P04637,JAX-CKB,NUTLIN-3,CHEMBL191334,11433190
TP53,P04637,JAX-CKB,SERDEMETAN,CHEMBL2137530,11609586
TP53,P04637,JAX-CKB,CRIZOTINIB,CHEMBL601719,11626560
TP53,P04637,DTC,TRIFLOXYSTROBIN,CHEMBL1897483,11664966
TP53,P04637,JAX-CKB,TRAMETINIB,CHEMBL2103875,11707110
TP53,P04637,JAX-CKB,DACTOLISIB,CHEMBL1879463,11977753
TP53,P04637,DTC,SANGUINARINE SULFATE,CHEMBL1565133,13394149
TP53,P04637,DTC,CHEMBL528807,CHEMBL528807,15987637
TP53,P04637,DTC,CHEMBL587620,CHEMBL587620,15987645
TP53,P04637,DTC,CHEMBL227959,CHEMBL227959,15987648
TP53,P04637,DTC,CHEMBL601140,CHEMBL601140,15990109
TP53,P04637,DTC,CHEMBL600334,CHEMBL600334,15991274
TP53,P04637,DTC,CHEMBL596633,CHEMBL596633,16007418
TP53,P04637,DTC,CHEMBL599943,CHEMBL599943,16007420
TP53,P04637,DTC,CHEMBL592123,CHEMBL592123,16012811
TP53,P04637,DTC,CHEMBL591618,CHEMBL591618,16012813
TP53,P04637,DTC,CHEMBL600347,CHEMBL600347,16019285
TP53,P04637,DTC,CHEMBL578890,CHEMBL578890,16021397
TP53,P04637,DTC,CHEMBL582473,CHEMBL582473,16023475
TP53,P04637,DTC,CHEMBL582715,CHEMBL582715,16023499
TP53,P04637,DTC,CHEMBL602922,CHEMBL602922,16030702
TP53,P04637,JAX-CKB,PF-04217903,CHEMBL2001019,17754438
TP53,P04637,JAX-CKB,OLAPARIB,CHEMBL521686,23725625
TP53,P04637,JAX-CKB,IBRUTINIB,CHEMBL1873475,24821094
TP53,P04637,JAX-CKB,ADAVOSERTIB,CHEMBL1976040,24856436
TP53,P04637,JAX-CKB,NAVITOCLAX,CHEMBL443684,24978538
TP53,P04637,JAX-CKB,NAVITOCLAX,CHEMBL443684,24978538
TP53,P04637,JAX-CKB,CAPMATINIB,CHEMBL3188267,25145656
TP53,P04637,JAX-CKB,VEMURAFENIB,CHEMBL1229517,42611257
TP53,P04637,JAX-CKB,AZD-6482,CHEMBL2165191,44137675
TP53,P04637,JAX-CKB,PIMASERTIB,CHEMBL2107832,44187362
TP53,P04637,JAX-CKB,DABRAFENIB,CHEMBL2028663,44462760
TP53,P04637,JAX-CKB,GEDATOLISIB,CHEMBL592445,44516953
TP53,P04637,JAX-CKB,LB-100,CHEMBL4297300,45101433
TP53,P04637,JAX-CKB,SAPANISERTIB,CHEMBL3545097,45375953
TP53,P04637,JAX-CKB,SAPANISERTIB,CHEMBL3545097,45375953
TP53,P04637,JAX-CKB,ABEMACICLIB,CHEMBL3301610,46220502
TP53,P04637,DTC,CHEMBL1801219,CHEMBL1801219,46911631
TP53,P04637,PharmGKB,VENETOCLAX,CHEMBL3137309,49846579
TP53,P04637,FDA,VENETOCLAX,CHEMBL3137309,49846579
TP53,P04637,JAX-CKB,DUVELISIB,CHEMBL3039502,50905713
TP53,P04637,JAX-CKB,ENCORAFENIB,CHEMBL3301612,50922675
TP53,P04637,JAX-CKB,APR-246,CHEMBL3186011,52918385
TP53,P04637,TTD,APR-246,CHEMBL3186011,52918385
TP53,P04637,JAX-CKB,CGM-097,CHEMBL3601398,53240420
TP53,P04637,TTD,CGM-097,CHEMBL3601398,53240420
TP53,P04637,TTD,SAR-405838,CHEMBL2381408,53476877
TP53,P04637,JAX-CKB,SAR-405838,CHEMBL2381408,53476877
TP53,P04637,DTC,ROBUSTIC ACID,CHEMBL400777,54677407
TP53,P04637,DTC,WARFARIN,CHEMBL1464,54678486
TP53,P04637,JAX-CKB,ALPELISIB,CHEMBL2396661,56649450
TP53,P04637,CIViC,RO-5045337,CHEMBL2386346,57406853
TP53,P04637,JAX-CKB,RO-5045337,CHEMBL2386346,57406853
TP53,P04637,JAX-CKB,CAPIVASERTIB,CHEMBL2325741,57750340
TP53,P04637,JAX-CKB,BERZOSERTIB,CHEMBL3989870,59472121
TP53,P04637,JAX-CKB,LORLATINIB,CHEMBL3286830,71731823
TP53,P04637,JAX-CKB,ONC-201,CHEMBL4297310,73777259
TP53,P04637,DTC,CHEMBL599088,CHEMBL599088,135410433
TP53,P04637,NCI,TIRAPAZAMINE,CHEMBL50882,135413511
TP53,P04637,DTC,CHEMBL2002487,CHEMBL2002487,135451354
TP53,P04637,JAX-CKB,PRODIGIOSIN,CHEMBL275787,135455579
TP53,P04637,JAX-CKB,GANETESPIB,CHEMBL2103879,135564985
TP53,P04637,JAX-CKB,PF-00477736,CHEMBL3545137,135984730
MT1E,P04732,NCI,ACETYLCYSTEINE,CHEMBL600,12035
MT1F,P04733,NCI,DEXAMETHASONE,CHEMBL384467,5743
AMY2A,P04746,TEND,ACARBOSE,CHEMBL1566,444254
AMY2A,P04746,TdgClinicalTrial,ACARBOSE,CHEMBL1566,444254
AMY2A,P04746,ChemblInteractions,ACARBOSE,CHEMBL1566,444254
CYP1A1,P04798,PharmGKB,PHENYTOIN,CHEMBL16,1775
CYP1A1,P04798,PharmGKB,AMODIAQUINE,CHEMBL682,2165
CYP1A1,P04798,PharmGKB,CARBAMAZEPINE,CHEMBL108,2554
CYP1A1,P04798,PharmGKB,GRANISETRON,CHEMBL289469,3510
CYP1A1,P04798,NCI,HYPERICIN,CHEMBL286494,3663
CYP1A1,P04798,NCI,LANSOPRAZOLE,CHEMBL480,3883
CYP1A1,P04798,PharmGKB,PHENOBARBITAL,CHEMBL40,4763
CYP1A1,P04798,NCI,PROMETHAZINE,CHEMBL643,4927
CYP1A1,P04798,NCI,RISPERIDONE,CHEMBL85,5073
CYP1A1,P04798,NCI,SPIRONOLACTONE,CHEMBL1393,5833
CYP1A1,P04798,NCI,DAUNORUBICIN,CHEMBL178,30323
CYP1A1,P04798,NCI,DOXORUBICIN,CHEMBL53463,31703
CYP1A1,P04798,PharmGKB,CAPECITABINE,CHEMBL1773,60953
CYP1A1,P04798,PharmGKB,DOCETAXEL,CHEMBL92,148124
CYP1A1,P04798,PharmGKB,DEFERASIROX,CHEMBL550348,214348
CYP1A1,P04798,NCI,QUERCETIN,CHEMBL50,5280343
CYP1A1,P04798,DTC,ACACETIN,CHEMBL243664,5280442
CYP1A1,P04798,NCI,RUTIN,CHEMBL226335,5280805
CYP1A1,P04798,GuideToPharmacology,CHRYSIN,CHEMBL117,5281607
CYP1A1,P04798,PharmGKB,WARFARIN,CHEMBL1464,54678486
